Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2031.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.51041,42.0638,5.07662,171.432,4,0,6.035392,0.9959317,222.5592,180.6754,79.27327,21788,10731,283.0975,1083.354,729,819,5615,431,282,20.88558,1000,1
2031.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.94446,27.08795,3.269205,182.9104,3,0,5.418675,0.6941499,138.4769,112.5289,52.7494,21788,10731,247.8751,1143.133,729,854.222366333008,5615,431,282,22.01182,1000,1
2031.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,21.21109,0,0,0,21.47565,2.985986,188.5732,3,8.44432,0,0.3477341,0,0,29.26621,21788,10731,0,1113.867,729,1102.09747314453,5615,431,281,0,1000,1
2031.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.90652,21784,10728,0,669.014,729,1102.09747314453,6047.49999523163,431,281,0,1000,1
2032,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.33231,21784,10728,0,653.6816,727,816,5606,431,281,0,1000,1
2032.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.86378,21784,10728,0,636.8179,727,816,5606,431,281,0,1000,1
2032.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.53537,21784,10728,0,610.2824,727,816,5606,431,281,0,1000,1
2032.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.59686,21784,10728,0,562.6854,727,816,5606,431,281,0,1000,1
2032.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.397,0,0,51.5241,0,11.041,187.8672,3,1904.565,6.012099,0.9965439,276.0537,238.3335,74.2856,21784,10728,281.882,599.8864,727,816,5606,431,281,0,1000,1
2032.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1464.249,0,0,76.2438,58.42447,7.087554,187.4747,3,428.2534,6.012099,1.308112,311.1551,258.3717,109.6767,21784,10728,281.882,748.5814,727,816,5606,431,281,0,1000,1
2032.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.0197,0,0,86.81924,43.4049,5.26551,187.2789,3,0,6.012099,1.468441,315.6124,252.831,128.5243,21784,10728,281.882,872.8882,727,816,5606,431,281,27.77752,1000,1
2032.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,3.736725,0,0,71.1123,50.68876,6.149125,167.7719,5,0,6.012099,1.319802,287.6561,229.4981,113.4835,21784,10728,281.882,988.9028,727,816,5606,431,281,24.96306,1000,1
2032.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.25373,41.94542,5.088458,172.3143,4,0,6.012099,0.9959317,221.1922,179.4781,79.16215,21784,10728,281.882,1089.219,727,816,5606,431,281,21.16965,1000,1
2032.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.8383,27.01171,3.276829,183.9675,3,0,5.403357,0.6941499,137.6576,111.7915,52.67682,21784,10728,247.0929,1148.333,727,850.78910446167,5606,431,280,22.20826,1000,1
2032.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,22.30936,0,0,0,21.42987,2.990564,188.5732,3,8.44432,0,0.3477341,0,0,29.23962,21784,10728,0,1119.094,727,1097.88202285767,5606,431,280,0,1000,1
2032.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.90116,21776,10724,0,678.7023,727,1097.88202285767,6038.39999771118,431,280,0,1000,1
2033,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.32866,21776,10724,0,663.3737,725,813,5598,431,280,0,1000,1
2033.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.85977,21776,10724,0,646.5139,725,813,5598,431,280,0,1000,1
2033.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.49603,21776,10724,0,620.0179,725,813,5598,431,280,0,1000,1
2033.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.52571,21776,10724,0,572.4922,725,813,5598,431,280,0,1000,1
2033.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.666,0,0,51.25012,0,11.041,187.8724,3,1904.565,5.989185,0.9965439,274.5987,237.0298,74.19501,21776,10724,280.6834,609.0195,725,813,5598,431,280,0,1000,1
2033.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1464.678,0,0,75.95839,58.26188,7.103813,187.4819,3,428.2534,5.989185,1.308112,310.0052,257.4337,109.6292,21776,10724,280.6834,756.8239,725,813,5598,431,280,0,1000,1
2033.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.3119,0,0,86.63498,43.28411,5.277589,187.2867,3,0,5.989185,1.468441,314.9579,252.4284,128.5753,21776,10724,280.6834,880.6769,725,813,5598,431,280,28.14914,1000,1
2033.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,71.04453,50.5477,6.16323,171.7113,4,0,5.989185,1.319802,287.3955,229.471,113.5838,21776,10724,280.6834,996.5641,725,813,5598,431,280,25.29702,1000,1
2033.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.24692,41.82869,5.100131,176.3656,4,0,5.989185,0.9959317,221.1656,179.6189,79.24634,21776,10724,280.6834,1096.937,725,813,5598,431,280,21.45287,1000,1
2033.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0.1725159,0,0,17.85315,26.93654,3.284346,187.8991,3,0,5.388313,0.6941499,137.7722,111.9867,52.73148,21776,10724,246.3224,1156.192,725,847.360950469971,5598,431,280,22.40288,1000,1
2033.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.28151,0,0,0,21.38485,2.995066,188.5732,3,8.44432,0,0.3477341,0,0,29.25627,21776,10724,0,1126.936,725,1093.68337059021,5598,431,279,0,1000,1
2033.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.90009,21769,10721,0,688.5144,725,1093.68337059021,6030.2399892807,430,279,0,1000,1
2034,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.32413,21769,10721,0,673.1902,723,810,5590,430,279,0,1000,1
2034.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.85479,21769,10721,0,656.3354,723,810,5590,430,279,0,1000,1
2034.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.4882,21769,10721,0,629.8473,723,810,5590,430,279,0,1000,1
2034.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.51167,21769,10721,0,582.3356,723,810,5590,430,279,0,1000,1
2034.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.834,0,0,51.07785,0,11.041,187.8766,3,1904.565,5.966617,0.9965439,273.6886,236.269,74.17308,21769,10721,279.501,618.656,723,810,5590,430,279,0,1000,1
2034.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.078,0,0,75.69987,58.10137,7.119863,187.489,3,428.2534,5.966617,1.308112,308.9651,256.6025,109.5968,21769,10721,279.501,765.6618,723,810,5590,430,279,0,1000,1
2034.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.7127,0,0,86.33983,43.16487,5.289513,187.2957,3,0,5.966617,1.468441,313.9,251.619,128.5373,21769,10721,279.501,888.7434,723,810,5590,430,279,28.52003,1000,1
2034.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,70.80652,50.40844,6.177156,172.0835,4,0,5.966617,1.319802,286.446,228.7517,113.5502,21769,10721,279.501,1003.945,723,810,5590,430,279,25.63034,1000,1
2034.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.11325,41.71346,5.111654,176.9752,4,0,5.966617,0.9959317,220.4585,179.0769,79.22292,21769,10721,279.501,1103.799,723,810,5590,430,279,21.73553,1000,1
2034.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0.9803009,0,0,17.80685,26.86234,3.291766,187.814,3,0,5.373516,0.6941499,137.4149,111.7089,52.71589,21769,10721,245.5634,1162.792,723,843.937595367432,5590,430,278,22.59597,1000,1
2034.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.23621,0,0,0,21.3405,2.999501,188.5732,3,8.44432,0,0.3477341,0,0,29.24762,21769,10721,0,1133.545,723,1089.50103569031,5590,430,278,0,1000,1
2034.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.89451,21763,10719,0,690.1777,723,1089.50103569031,6022.10996437073,430,278,0,1000,1
2035,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.3215,21763,10719,0,674.8563,721,807,5583,430,278,0,1000,1
2035.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.85189,21763,10719,0,658.0043,721,807,5583,430,278,0,1000,1
2035.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.48364,21763,10719,0,631.5206,721,807,5583,430,278,0,1000,1
2035.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.50349,21763,10719,0,584.0172,721,807,5583,430,278,0,1000,1
2035.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.995,0,0,50.91193,0,11.041,187.8813,3,1904.565,5.946971,0.9965439,272.8095,235.5223,74.16033,21763,10719,278.4748,620.0655,721,807,5583,430,278,0,1000,1
2035.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.449,0,0,75.4522,57.96136,7.133865,187.497,3,428.2534,5.946971,1.308112,307.9656,255.7883,109.578,21763,10719,278.4748,766.2758,721,807,5583,430,278,0,1000,1
2035.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.0861,0,0,86.05804,43.06085,5.299915,187.3055,3,0,5.946971,1.468441,312.8868,250.8263,128.5152,21763,10719,278.4748,888.5869,721,807,5583,430,278,28.84686,1000,1
2035.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,70.57909,50.28697,6.189303,172.4302,4,0,5.946971,1.319802,285.536,228.0458,113.5307,21763,10719,278.4748,1003.102,721,807,5583,430,278,25.92406,1000,1
2035.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.98505,41.61294,5.121706,177.5406,4,0,5.946971,0.9959317,219.7782,178.543,79.20928,21763,10719,278.4748,1102.436,721,807,5583,430,278,21.98462,1000,1
2035.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,1.464417,0,0,17.7601,26.7976,3.29824,188.0003,3,0,5.358978,0.6941499,137.0542,111.4264,52.70683,21763,10719,244.8158,1161.155,721,840.659034729004,5583,430,278,22.78731,1000,1
2035.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.46176,0,0,0,21.29686,3.003865,188.5732,3,8.44432,0,0.3477341,0,0,29.24259,21763,10719,0,1131.913,721,1085.47480678558,5583,430,277,0,1000,1
2035.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.89126,21758,10716,0,688.065,721,1085.47480678558,6015.00998878479,431,277,0,1000,1
2036,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.3189,21758,10716,0,672.746,719,804,5577,431,277,0,1000,1
2036.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.84903,21758,10716,0,655.8969,719,804,5577,431,277,0,1000,1
2036.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.51216,21758,10716,0,629.3848,719,804,5577,431,277,0,1000,1
2036.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.55524,21758,10716,0,581.8295,719,804,5577,431,277,0,1000,1
2036.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1116.053,0,0,50.84983,0,11.041,187.8854,3,1904.565,5.928796,0.9965439,272.4856,235.3223,74.22062,21758,10716,277.5258,618.0446,719,804,5577,431,277,0,1000,1
2036.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.777,0,0,75.23665,57.83158,7.146842,187.5051,3,428.2534,5.928796,1.308112,307.0956,255.0917,109.5807,21758,10716,277.5258,763.5556,719,804,5577,431,277,0,1000,1
2036.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.5541,0,0,85.67346,42.96444,5.309556,187.3169,3,0,5.928796,1.468441,311.4981,249.6438,128.4118,21758,10716,277.5258,884.7875,719,804,5577,431,277,29.15257,1000,1
2036.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,70.18887,50.17437,6.200563,172.933,4,0,5.928796,1.319802,283.9655,226.6664,113.3842,21758,10716,277.5258,998.0696,719,804,5577,431,277,26.19879,1000,1
2036.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.73433,41.51976,5.131024,178.3778,3,0,5.928796,0.9959317,218.4396,177.3415,79.09291,21758,10716,277.5258,1096.318,719,804,5577,431,277,22.2176,1000,1
2036.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,2.16629,0,0,17.65279,26.7376,3.30424,188.297,3,0,5.344694,0.6941499,136.226,110.6754,52.63074,21758,10716,244.0791,1154.363,719,837.446681976318,5577,431,277,22.97688,1000,1
2036.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.79723,0,0,0,21.25392,3.008159,188.5732,3,8.44432,0,0.3477341,0,0,29.21405,21758,10716,0,1125.149,719,1081.52580928802,5577,431,276,0,1000,1
2036.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.88463,21750,10712,0,686.4387,719,1081.52580928802,6008.89998626709,429,276,0,1000,1
2037,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.31396,21750,10712,0,671.1248,718,801,5571,429,276,0,1000,1
2037.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.8436,21750,10712,0,654.2811,718,801,5571,429,276,0,1000,1
2037.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.47061,21750,10712,0,627.8105,718,801,5571,429,276,0,1000,1
2037.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.48013,21750,10712,0,580.3304,718,801,5571,429,276,0,1000,1
2037.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1116.317,0,0,50.58027,0,11.041,187.8915,3,1904.565,5.910696,0.9965439,271.05,234.0103,74.12386,21750,10712,276.5773,615.7571,718,801,5571,429,276,0,1000,1
2037.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1466.169,0,0,74.95874,57.70211,7.15979,187.5137,3,428.2534,5.910696,1.308112,305.9715,254.1405,109.5241,21750,10712,276.5773,760.3734,718,801,5571,429,276,0,1000,1
2037.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.8157,0,0,85.49796,42.86825,5.319175,187.3261,3,0,5.910696,1.468441,310.8704,249.2217,128.452,21750,10712,276.5773,881.1432,718,801,5571,429,276,29.46022,1000,1
2037.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,70.12691,50.06205,6.211795,173.1054,4,0,5.910696,1.319802,283.7241,226.6154,113.4748,21750,10712,276.5773,994.2838,718,801,5571,429,276,26.47526,1000,1
2037.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.72951,41.42681,5.140319,178.6388,3,0,5.910696,0.9959317,218.4205,177.459,79.17033,21750,10712,276.5773,1092.573,718,801,5571,429,276,22.45206,1000,1
2037.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,2.931458,0,0,17.6652,26.67774,3.310226,187.8342,3,0,5.330681,0.6941499,136.3218,110.8471,52.6809,21750,10712,243.3537,1150.739,718,834.22354888916,5571,429,276,23.16438,1000,1
2037.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.37239,0,0,0,21.21174,3.012377,188.5732,3,8.44432,0,0.3477341,0,0,29.22821,21750,10712,0,1121.51,718,1077.57726287842,5571,429,275,0,1000,1
2037.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.88197,21740,10707,0,685.2369,718,1077.57726287842,6002.73998260498,430,275,0,1000,1
2038,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.30796,21740,10707,0,669.929,717,798,5565,430,275,0,1000,1
2038.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.837,21740,10707,0,653.0919,717,798,5565,430,275,0,1000,1
2038.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.46024,21740,10707,0,626.6316,717,798,5565,430,275,0,1000,1
2038.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.46153,21740,10707,0,579.17,717,798,5565,430,275,0,1000,1
2038.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1116.482,0,0,50.41008,0,11.041,187.8966,3,1904.565,5.892706,0.9965439,270.1474,233.2305,74.09481,21740,10707,275.6324,614.2711,717,798,5565,430,275,0,1000,1
2038.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1466.535,0,0,74.70577,57.57319,7.172681,187.5221,3,428.2534,5.892706,1.308112,304.9496,253.2904,109.4812,21740,10707,275.6324,758.0804,717,798,5565,430,275,0,1000,1
2038.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,391.187,0,0,85.21108,42.77247,5.328753,187.3364,3,0,5.892706,1.468441,309.838,248.3937,128.4016,21740,10707,275.6324,878.0726,717,798,5565,430,275,29.76921,1000,1
2038.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,69.89528,49.9502,6.22298,173.4478,4,0,5.892706,1.319802,282.7963,225.877,113.4304,21740,10707,275.6324,990.5192,717,798,5565,430,275,26.75295,1000,1
2038.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.59853,41.33426,5.149575,179.1954,3,0,5.892706,0.9959317,217.7248,176.8991,79.13931,21740,10707,275.6324,1088.279,717,798,5565,430,275,22.68755,1000,1
2038.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,3.122742,0,0,17.617,26.61814,3.316186,188.3014,3,0,5.316901,0.6941499,135.9498,110.55,52.66026,21740,10707,242.6389,1146.169,717,830.993488311768,5565,430,274,23.35026,1000,1
2038.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.87683,0,0,0,21.1702,3.016531,188.5732,3,8.44432,0,0.3477341,0,0,29.21676,21740,10707,0,1116.952,717,1073.63233947754,5565,430,273,0,1000,1
2038.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.87457,21730,10701,0,684.3868,717,1073.63233947754,5996.53997612,429,273,0,1000,1
2039,eco999,SALO,4,13487,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,15.30033,21730,10701,0,669.0865,715,795,5560,429,273,0,1000,1
2039.083,eco999,SALO,4,13487,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.8286,21730,10701,0,652.2579,715,795,5560,429,273,0,1000,1
2039.167,eco999,SALO,4,13487,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,26.44705,21730,10701,0,625.811,715,795,5560,429,273,0,1000,1
2039.25,eco999,SALO,4,13487,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,47.43786,21730,10701,0,578.3731,715,795,5560,429,273,0,1000,1
2039.333,eco999,SALO,4,13487,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1116.65,0,0,50.23697,0,11.041,187.9017,3,1904.565,5.874825,0.9965439,269.2295,232.4347,74.05786,21730,10701,274.6903,613.1393,715,795,5560,429,273,0,1000,1
2039.417,eco999,SALO,4,13487,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1466.904,0,0,74.44862,57.44482,7.185518,187.5304,3,428.2534,5.874825,1.308112,303.9111,252.4227,109.4266,21730,10701,274.6903,756.1354,715,795,5560,429,273,0,1000,1
2039.5,eco999,SALO,4,13487,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,391.5623,0,0,84.91963,42.6771,5.33829,187.3466,3,0,5.874825,1.468441,308.7893,247.5483,128.3376,21730,10701,274.6903,875.3461,715,795,5560,429,273,30.07954,1000,1
2039.583,eco999,SALO,4,13487,2,816,12.06,19.03,22.515,26,112.18,375,0,0,3.874008,0,0,69.65997,49.83882,6.234118,169.9198,4,0,5.874825,1.319802,281.854,225.123,113.3738,21730,10701,274.6903,987.0951,715,795,5560,429,273,27.03183,1000,1
2039.667,eco999,SALO,4,13487,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.46539,41.24209,5.158791,175.8834,4,0,5.874825,0.9959317,217.0179,176.3273,79.09984,21730,10701,274.6903,1084.323,715,795,5560,429,273,22.92406,1000,1
2039.75,eco999,SALO,4,13487,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0.1925812,0,0,17.56829,26.55879,3.322121,188.0216,3,0,5.303375,0.6941499,135.5739,110.2478,52.634,21730,10701,241.9349,1141.936,715,827.755390167236,5560,429,273,23.53417,1000,1
2039.833,eco999,SALO,4,13487,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,26.6338,0,0,0,21.12937,3.020614,188.5732,3,8.44432,0,0.3477341,0,0,29.20218,21730,10701,0,1112.734,715,1069.69032287598,5560,429,273,0,1000,1
2039.917,eco999,SALO,4,13487,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.86516,21715,10694,0,683.8752,715,1069.69032287598,5991.32000160217,430,273,0,1000,1
