Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1968.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.44876,3.088675,164.1922,5,8.44432,0,0.3477341,0,0,10.20226,18987,9350,0,1608.479,508,961.158850669861,3339,366,254,0,1000,1
1968.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,164.1922,5,42.91182,0,0.2206066,0,0,6.594975,19377,9542,0,640.4247,508,961.158850669861,3715.86998939514,375,254,0,1000,1
1969,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,164.1922,5,73.05282,0,0.2058431,0,0,5.459804,19377,9542,0,634.965,519,712,3446,375,254,0,1000,1
1969.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,164.1922,5,95.04232,0,0.2462872,0,0,6.005157,19377,9542,0,628.9598,519,712,3446,375,254,0,1000,1
1969.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,185.7291,3,111.5409,0,0.3765831,0,0,9.437426,19377,9542,0,619.5225,519,712,3446,375,254,0,1000,1
1969.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,176.6918,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,16.92784,19377,9542,0,602.5947,519,712,3446,375,254,889,1000,1
1969.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,12.14894,0,0,53.33484,0,11.041,182.1207,3,0,5.603637,0.9965439,285.5705,250.7504,26.42698,19377,9542,259.4694,710.1569,519,712,3446,375,254,38.6149,1000,1
1969.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,78.78181,55.46953,7.383048,169.7863,4,0,5.603637,1.308112,321.308,272.5835,39.04803,19377,9542,259.4694,943.6923,519,712,3446,375,254,37.52935,1000,1
1969.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,89.5829,41.20961,5.485039,129.5688,17,0,5.603637,1.468441,325.4542,267.5005,45.79629,19377,9542,259.4694,1165.396,519,712,3446,375,254,35.20315,1000,1
1969.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,73.46696,48.12507,6.405493,113.7513,32,0,5.603637,1.319802,296.9867,243.301,40.45658,19377,9542,259.4694,1368.241,519,712,3446,375,254,31.63631,1000,1
1969.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,42.73825,39.82394,5.300606,118.7186,26,0,5.603637,0.9959317,228.991,190.4844,28.22617,19377,9542,259.4694,1530.499,519,712,3446,375,254,26.82883,1000,1
1969.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.32317,25.64554,3.413446,131.1163,16,0,5.109456,0.6941499,141.3993,117.2688,18.78204,19377,9542,230.5128,1628.986,519,740.95659160614,3446,375,255,26.33574,1000,1
1969.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.5379,3.079761,158.8342,6,8.44432,0,0.3477341,0,0,10.42058,19377,9542,0,1618.565,519,971.469422340393,3446,375,257,0,1000,1
1969.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,158.8342,6,42.91182,0,0.2206066,0,0,6.731887,19768,9735,0,646.2473,519,971.469422340393,3830.60997819901,382,257,0,1000,1
1970,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,158.8342,6,73.05282,0,0.2058431,0,0,5.569147,19768,9735,0,640.6781,531,719,3552,382,257,0,1000,1
1970.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,158.8342,6,95.04232,0,0.2462872,0,0,6.125422,19768,9735,0,634.5527,531,719,3552,382,257,0,1000,1
1970.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,180.3711,3,111.5409,0,0.3765831,0,0,9.626427,19768,9735,0,624.9264,531,719,3552,382,257,0,1000,1
1970.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,171.3339,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,17.26685,19768,9735,0,607.6595,531,719,3552,382,257,889,1000,1
1970.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,5.746094,0,0,53.56014,0,11.041,188.2982,3,0,5.646121,0.9965439,286.7563,251.6358,26.95623,19768,9735,261.8365,714.5127,531,719,3552,382,257,37.67502,1000,1
1970.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,11.7551,0,0,79.12766,55.78252,7.351748,163.5811,5,0,5.646121,1.308112,322.6948,273.5497,39.83005,19768,9735,261.8365,948.2322,531,719,3552,382,257,36.61589,1000,1
1970.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,89.98378,41.44214,5.461786,122.7534,22,0,5.646121,1.468441,326.8861,268.4323,46.71344,19768,9735,261.8365,1169.951,531,719,3552,382,257,34.34631,1000,1
1970.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,69.59483,48.39662,6.378338,110.5637,36,0,5.646121,1.319802,284.1655,233.3422,41.2668,19768,9735,261.8365,1362.027,531,719,3552,382,257,30.86629,1000,1
1970.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,42.91308,40.04866,5.278134,115.1538,30,0,5.646121,0.9959317,229.9115,191.0726,28.79145,19768,9735,261.8365,1524.308,531,719,3552,382,257,26.17583,1000,1
1970.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.38055,25.79025,3.398975,127.3641,18,0,5.137965,0.6941499,141.8421,117.5473,19.15818,19768,9735,232.0824,1622.697,531,748.754100799561,3552,382,258,25.90383,1000,1
1970.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.62557,3.070993,155.0031,7,8.44432,0,0.3477341,0,0,10.62927,19768,9735,0,1612.068,531,980.836524009705,3552,382,259,0,1000,1
1970.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,155.0031,7,42.91182,0,0.2206066,0,0,6.866705,20143,9919,0,652.2028,531,980.836524009705,3944.37996959686,390,259,0,1000,1
1971,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,155.0031,7,73.05282,0,0.2058431,0,0,5.674696,20143,9919,0,646.5281,541,726,3658,390,259,0,1000,1
1971.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,155.0031,7,95.04232,0,0.2462872,0,0,6.241513,20143,9919,0,640.2865,541,726,3658,390,259,0,1000,1
1971.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,176.54,4,111.5409,0,0.3765831,0,0,9.808872,20143,9919,0,630.4777,541,726,3658,390,259,0,1000,1
1971.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,167.5027,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,17.5941,20143,9919,0,612.8837,541,726,3658,390,259,889,1000,1
1971.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,5.545502,0,0,53.76223,0,11.041,188.2967,3,0,5.684012,0.9965439,287.8192,252.4259,27.46712,20143,9919,263.9888,719.0474,541,726,3658,390,259,36.85607,1000,1
1971.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,79.43826,56.06056,7.323944,174.774,4,0,5.684012,1.308112,323.9392,274.4124,40.58492,20143,9919,263.9888,952.8749,541,726,3658,390,259,35.81995,1000,1
1971.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,90.34407,41.6487,5.441129,133.4001,15,0,5.684012,1.468441,328.1721,269.2642,47.59878,20143,9919,263.9888,1174.54,541,726,3658,390,259,33.59971,1000,1
1971.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,74.07554,48.63785,6.354215,116.5125,28,0,5.684012,1.319802,299.4042,244.8345,42.0489,20143,9919,263.9888,1377.326,541,726,3658,390,259,30.19533,1000,1
1971.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,43.07001,40.24828,5.258173,120.766,24,0,5.684012,0.9959317,230.7369,191.5963,29.33712,20143,9919,263.9888,1539.585,541,726,3658,390,259,25.60682,1000,1
1971.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.43156,25.9188,3.38612,132.8095,15,0,5.162893,0.6941499,142.2358,117.7929,19.52128,20143,9919,233.4972,1637.857,541,756.491559028625,3658,390,260,25.53201,1000,1
1971.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.70203,3.063348,160.3797,6,8.44432,0,0.3477341,0,0,10.83072,20143,9919,0,1627.026,541,989.988789558411,3658,390,262,0,1000,1
1971.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,160.3797,6,42.91182,0,0.2206066,0,0,6.996846,20519,10105,0,657.6265,541,989.988789558411,4057.80997943878,398,262,0,1000,1
1972,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,160.3797,6,73.05282,0,0.2058431,0,0,5.780512,20519,10105,0,651.846,551,733,3763,398,262,0,1000,1
1972.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,160.3797,6,95.04232,0,0.2462872,0,0,6.3579,20519,10105,0,645.4882,551,733,3763,398,262,0,1000,1
1972.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,181.9166,3,111.5409,0,0.3765831,0,0,10.00423,20519,10105,0,635.4839,551,733,3763,398,262,0,1000,1
1972.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,172.8793,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,17.94473,20519,10105,0,617.5392,551,733,3763,398,262,889,1000,1
1972.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,5.221039,0,0,54.08986,0,11.041,188.2935,3,0,5.724627,0.9965439,289.5519,253.8625,28.00679,20519,10105,266.3301,723.5462,551,733,3763,398,262,35.998,1000,1
1972.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,79.80383,56.35742,7.294258,174.138,4,0,5.724627,1.308112,325.4054,275.4639,41.34975,20519,10105,266.3301,957.6605,551,733,3763,398,262,34.98601,1000,1
1972.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,90.6163,41.86925,5.419075,132.2934,15,0,5.724627,1.468441,329.1357,269.7346,48.45558,20519,10105,266.3301,1178.939,551,733,3763,398,262,32.81744,1000,1
1972.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,74.20595,48.8954,6.32846,115.0437,30,0,5.724627,1.319802,299.9085,244.8819,42.78497,20519,10105,266.3301,1381.036,551,733,3763,398,262,29.49234,1000,1
1972.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,43.10469,40.4614,5.23686,119.0708,25,0,5.724627,0.9959317,230.9057,191.4375,29.84532,20519,10105,266.3301,1542.628,551,733,3763,398,262,25.01065,1000,1
1972.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.42208,26.05604,3.372395,131.0002,16,0,5.189122,0.6941499,142.1626,117.5603,19.85995,20519,10105,235.0201,1640.328,551,764.310049057007,3763,398,262,25.14653,1000,1
1972.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.78228,3.055323,158.4982,6,8.44432,0,0.3477341,0,0,11.02378,20519,10105,0,1629.304,551,999.330134391785,3763,398,263,0,1000,1
1972.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,158.4982,6,42.91182,0,0.2206066,0,0,7.126022,20889,10287,0,663.5121,551,999.330134391785,4170.28998470306,404,263,0,1000,1
1973,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,158.4982,6,73.05282,0,0.2058431,0,0,5.884187,20889,10287,0,657.6279,562,740,3867,404,263,0,1000,1
1973.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,158.4982,6,95.04232,0,0.2462872,0,0,6.47193,20889,10287,0,651.156,562,740,3867,404,263,0,1000,1
1973.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,180.0351,3,111.5409,0,0.3765831,0,0,10.17098,20889,10287,0,640.985,562,740,3867,404,263,0,1000,1
1973.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,170.9979,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,18.24361,20889,10287,0,622.7414,562,740,3867,404,263,889,1000,1
1973.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,5.120865,0,0,54.19216,0,11.041,188.2914,3,0,5.764386,0.9965439,290.0782,254.0952,28.48111,20889,10287,268.653,727.4617,562,740,3867,404,263,35.17741,1000,1
1973.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,80.10014,56.64686,7.265315,173.5791,4,0,5.764386,1.308112,326.5887,276.2365,42.08318,20889,10287,268.653,961.615,562,740,3867,404,263,34.18848,1000,1
1973.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,91.11257,42.08427,5.397573,131.0447,16,0,5.764386,1.468441,330.9128,271.0231,49.35596,20889,10287,268.653,1183.282,562,740,3867,404,263,32.06937,1000,1
1973.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,74.68974,49.14651,6.303349,113.0851,32,0,5.764386,1.319802,301.8409,246.3617,43.60121,20889,10287,268.653,1386.042,562,740,3867,404,263,28.82005,1000,1
1973.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,38.40681,40.6692,5.21608,121.623,23,0,5.764386,0.9959317,217.8842,180.7482,30.42015,20889,10287,268.653,1536.37,562,740,3867,404,263,24.44053,1000,1
1973.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.53883,26.18986,3.359014,133.3153,15,0,5.214373,0.6941499,143.0635,118.3043,20.24194,20889,10287,236.5188,1634.433,562,772.134116172791,3867,404,264,24.78095,1000,1
1973.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.85933,3.047618,160.7438,6,8.44432,0,0.3477341,0,0,11.23055,20889,10287,0,1623.202,562,1008.65295124054,3867,404,266,0,1000,1
1973.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,160.7438,6,42.91182,0,0.2206066,0,0,7.255146,21245,10463,0,669.348,562,1008.65295124054,4281.6300163269,412,266,0,1000,1
1974,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,160.7438,6,73.05282,0,0.2058431,0,0,5.984169,21245,10463,0,663.3638,572,747,3971,412,266,0,1000,1
1974.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,160.7438,6,95.04232,0,0.2462872,0,0,6.5819,21245,10463,0,656.7818,572,747,3971,412,266,0,1000,1
1974.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,182.2807,3,111.5409,0,0.3765831,0,0,10.34381,21245,10463,0,646.4379,572,747,3971,412,266,0,1000,1
1974.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,173.2435,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,18.55361,21245,10463,0,627.8843,572,747,3971,412,266,889,1000,1
1974.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,4.914398,0,0,54.40108,0,11.041,188.289,3,0,5.80358,0.9965439,291.1753,254.9006,28.96506,21245,10463,270.9627,731.8868,572,747,3971,412,266,34.38675,1000,1
1974.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,5.636841,0,0,80.42226,56.93105,7.236895,167.3619,5,0,5.80358,1.308112,327.8774,277.1169,42.79826,21245,10463,270.9627,966.2054,572,747,3971,412,266,33.42006,1000,1
1974.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,91.48696,42.29541,5.376459,124.2631,21,0,5.80358,1.468441,332.2472,271.8719,50.19461,21245,10463,270.9627,1187.883,572,747,3971,412,266,31.34856,1000,1
1974.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,74.98891,49.39308,6.278692,105.7824,45,0,5.80358,1.319802,303.0272,247.0981,44.34208,21245,10463,270.9627,1390.639,572,747,3971,412,266,28.17227,1000,1
1974.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,43.56679,40.87324,5.195676,108.9767,40,0,5.80358,0.9959317,233.3471,193.2317,30.93704,21245,10463,270.9627,1552.934,572,747,3971,412,266,23.89119,1000,1
1974.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.59076,26.32125,3.345875,120.4988,24,0,5.239028,0.6941499,143.4643,118.5496,20.58589,21245,10463,238.0041,1650.897,572,779.958650588989,3971,412,266,24.42909,1000,1
1974.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,20.93438,3.040113,147.8598,9,8.44432,0,0.3477341,0,0,11.42138,21245,10463,0,1639.476,572,1017.96270751953,3971,412,268,0,1000,1
1974.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,147.8598,9,42.91182,0,0.2206066,0,0,7.378425,21604,10640,0,675.1447,572,1017.96270751953,4392.70999097824,419,268,0,1000,1
1975,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,147.8598,9,73.05282,0,0.2058431,0,0,6.084744,21604,10640,0,669.0601,582,754,4074,419,268,0,1000,1
1975.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,147.8598,9,95.04232,0,0.2462872,0,0,6.69252,21604,10640,0,662.3676,582,754,4074,419,268,0,1000,1
1975.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,169.3967,4,111.5409,0,0.3765831,0,0,10.51765,21604,10640,0,651.8499,582,754,4074,419,268,0,1000,1
1975.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,160.3595,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,18.86543,21604,10640,0,632.9844,582,754,4074,419,268,889,1000,1
1975.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,5.081314,0,0,54.60935,0,11.041,187.9138,3,0,5.842747,0.9965439,292.2682,255.6995,29.45186,21604,10640,273.2952,736.2493,582,754,4074,419,268,33.61441,1000,1
1975.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,80.74375,57.21395,7.208606,172.0475,4,0,5.842747,1.308112,329.1628,277.9907,43.51755,21604,10640,273.2952,970.7224,582,754,4074,419,268,32.66942,1000,1
1975.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,91.86093,42.50558,5.355442,128.3856,18,0,5.842747,1.468441,333.5793,272.7144,51.03822,21604,10640,273.2952,1192.399,582,754,4074,419,268,30.64445,1000,1
1975.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,75.28771,49.63852,6.254148,109.3851,38,0,5.842747,1.319802,304.2111,247.8285,45.08732,21604,10640,273.2952,1395.14,582,754,4074,419,268,27.53952,1000,1
1975.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,43.72905,41.07634,5.175366,112.2344,33,0,5.842747,0.9959317,234.1987,193.758,31.45699,21604,10640,273.2952,1557.441,582,754,4074,419,268,23.35458,1000,1
1975.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.64219,26.45205,3.332795,123.5873,21,0,5.263258,0.6941499,143.8612,118.7909,20.93187,21604,10640,239.4908,1655.3,582,787.804364204407,4074,419,270,24.08819,1000,1
1975.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,21.00795,3.032756,150.8821,8,8.44432,0,0.3477341,0,0,11.61334,21604,10640,0,1643.686,582,1027.29518699646,4074,419,271,0,1000,1
1975.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,150.8821,8,42.91182,0,0.2206066,0,0,7.502432,21957,10814,0,680.9973,582,1027.29518699646,4502.83997631073,427,271,0,1000,1
1976,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,150.8821,8,73.05282,0,0.2058431,0,0,6.183612,21957,10814,0,674.8137,593,761,4176,427,271,0,1000,1
1976.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,150.8821,8,95.04232,0,0.2462872,0,0,6.801263,21957,10814,0,668.0124,593,761,4176,427,271,0,1000,1
1976.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,172.419,4,111.5409,0,0.3765831,0,0,10.70187,21957,10814,0,657.3107,593,761,4176,427,271,0,1000,1
1976.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,163.3817,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,19.1961,21957,10814,0,638.1145,593,761,4176,427,271,889,1000,1
1976.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,4.393448,0,0,54.9274,0,11.041,188.2836,3,0,5.881771,0.9965439,293.9485,257.0851,29.95982,21957,10814,275.6339,741.2045,593,761,4176,427,271,32.86209,1000,1
1976.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,0,0,0,81.09417,57.49471,7.180529,171.8142,4,0,5.881771,1.308112,330.5658,278.9813,44.23324,21957,10814,275.6339,975.9525,593,761,4176,427,271,31.93826,1000,1
1976.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,92.1147,42.71417,5.334583,127.7107,18,0,5.881771,1.468441,334.4746,273.1191,51.8346,21957,10814,275.6339,1197.237,593,761,4176,427,271,29.95862,1000,1
1976.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,75.40222,49.88211,6.229789,108.3766,40,0,5.881771,1.319802,304.6501,247.8131,45.76855,21957,10814,275.6339,1399.282,593,761,4176,427,271,26.92317,1000,1
1976.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,43.75428,41.27791,5.155209,111.0192,35,0,5.881771,0.9959317,234.3161,193.5496,31.92656,21957,10814,275.6339,1560.905,593,761,4176,427,271,22.83189,1000,1
1976.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,18.62869,26.58186,3.319814,122.2688,22,0,5.287154,0.6941499,143.757,118.5313,21.24487,21957,10814,240.9745,1658.192,593,795.659398078918,4176,427,272,23.75662,1000,1
1976.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,0,0,0,21.08033,3.025517,149.4984,8,8.44432,0,0.3477341,0,0,11.79251,21957,10814,0,1646.399,593,1036.63394737244,4176,427,273,0,1000,1
1976.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,149.4984,8,42.91182,0,0.2206066,0,0,7.62295,22303,10982,0,686.8613,593,1036.63394737244,4611.85000562668,434,273,0,1000,1
1977,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,149.4984,8,73.05282,0,0.2058431,0,0,6.280512,22303,10982,0,680.5807,604,767,4277,434,273,0,1000,1
1977.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,149.4984,8,95.04232,0,0.2462872,0,0,6.907842,22303,10982,0,673.6729,604,767,4277,434,273,0,1000,1
1977.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0,0,0,0,0,2.392987,171.0354,4,111.5409,0,0.3765831,0,0,10.85604,22303,10982,0,662.8169,604,767,4277,434,273,0,1000,1
